text,created_at,id,user,downtime
200 levende patinten doodverkaard &gt; http://t.co/plf6CVIr7S,8/14/2014 7:50:08,499825283978231808,Spitsnieuws,0
@Bob_Kern Dan tref je het ;) Goede reis gewenst! ^TS,8/26/2014 15:42:17,504292756538531841,NS online,0
@sylxr Helaas afwachten inderdaad. Je kunt het ook op de volgende pagina in de gaten houden: http://t.co/8Y2HhRYE1f,8/19/2014 14:31:05,501738123911766017,KPN Webcare,0
"@joyce_heine aantal passagiers en namen zoals in paspoort, telefoonnummer, e-mailadres en boekingsklasse. &gt;&gt;",8/29/2014 14:06:57,505355931891560449,Royal Dutch Airlines,0
"@IKEAHelpt gisteren een plakfout gemaakt, met mijn nieuwe IKEA PAX kast. kan ik nog 1x aan een borstelstrip komen met artno 121046 / 118312",8/27/2014 9:04:35,504555062426087424,Thijs Weggeman,0
@JvanderKooij Via wat voor apparaat probeer je te kijken?,8/10/2014 14:05:10,498470110634721280,FOXSportsNL_cc,0
@UtrechtNetwerk Blijft actueel! RT @bramdonkers: Facebook heeft de schijn tegen http://t.co/GKsUeJfc2m,8/9/2014 11:30:53,498068898366124032,de Bibliotheek,0
Marokkanen meppen negers van hek Fort Europa: Het is weer raak in Melilla. De Spaanse enclave i... http://t.co/8awXp4kRO2,8/14/2014 15:05:52,499934939937505281,GeenStijl,0
@KLM klopt! Deze tweet zat blijkbaar nog vast en is nu plots verzonden.,8/3/2014 1:43:14,495746683628572672,Lodewijk,0
"@ByJootje Erg jammer dat het zo heeft moeten lopen Jootje! :-( Indien jij je bedenkt, onderneem ik graag actie voor je! Fijn weekend!",8/30/2014 10:46:42,505667922485055488,KPN Webcare,0
@Geraldinevdv Fijn dat je in ieder geval je reis kan maken. De koffie bij la Place is het proberen waard. :-) ^JW,8/20/2014 12:20:24,502067624499769344,NS online,0
@NS_online is de combinatie van studentenreisproduct(week) en een weekend vrij abonnement mogelijk op n ov-chipkaart?,8/29/2014 13:55:25,505353026027409409,Luca,0
@saxaddict94 Graag gedaan en geniet ervan :-) ^MU,8/29/2014 14:51:32,505367150920732672,NS online,0
"@ronaldborman Hoi Ronald, we hebben hier een melding van gemaakt, zodat men gaat kijken naar de mogelijkheden.^AB",8/20/2014 6:59:56,501986978624446464,RET,0
"@tmobile_webcare  Ik wil mijn telefoon aanmelden ter reparatie, maar ik kan de precieze klacht niet selecteren. Is het beter om te bellen?",8/27/2014 8:09:06,504541099030224896,Menno Homan,0
@bobvreeman En natuurlijk wens ik je nog beterschap. ^SA,8/29/2014 9:20:38,505283877708263424,UPC Nederland,0
@ZiggoWebcare ja jullie eigen standaard kabel,8/11/2014 10:25:55,498777322942922752,Hans Ouwerkerk,0
"@JWMercx Beste Jan-Willem, wat vervelend dat je geen antwoord krijgt op je vraag. Kan ik je helpen?PS",8/27/2014 8:36:35,504548013193568257,Zwitserleven,0
"@eindhoven1991 Ik heb contact gehad met de technische dienst. Bij de grensovergang zou een probleem zijn geweest, dit is inmiddels 1/2",8/15/2014 7:06:03,500176576567599104,KPN Webcare,0
@ingnl kan je mij een pb sturen! Ik kan er geen zenden,8/28/2014 12:46:20,504973255934214146,melindegrimbergen,0
@Ditzo ja die link was ik dus even kwijt op de site. En aanmaken account ging niet goed. Maar uiteindelijk is indienen declaratie gelukt :-),8/27/2014 10:16:16,504573100730884096,Corrie Heida,0
@VenemaUithuizen Dank je wel voor het compliment. Leuk! ^PT,8/15/2014 10:27:42,500227324043100160,Blokker,0
@ANWB word het niet eens tijd voor een nieuw bordje? @gemeentekatwijk #degeregtigheid http://t.co/XtQpz9Q2BF,8/20/2014 12:26:45,502069224026939392,Ren Slootweg,0
@IkwasinHaren Dat wordt hem helaas niet meer. Gelukkig kun je altijd je credit card gebruiken. Ondanks alles wel een goede reis gewenst. ^DB,8/4/2014 7:56:55,496203110432653312,ANWB,0
"@bibliotheek nou, dat  mag gerust hoor. Wc papier is (meestal) bij de hand, dus ook als boekenlegger :-)",8/14/2014 17:50:21,499976332710019072,Helen Gorter,0
De Ochtendshow is de komende week in handen van @sander3fm! @kensingtonband komt elke dag langs: http://t.co/TfAB95mPyV #3FM,8/3/2014 18:35:12,496001353223663616,3FM,0
@PostNL kunnen jullie vertellen waar mijn pakketje ligt? Ligt niet waar track&amp;trace zegt waar het ligt!,8/4/2014 15:49:05,496321935413112832,Jacob Harders,0
@casperkoomen Hallo Casper. Wil je op dezelfde vlucht als je vader omgeboekt worden? Kun je ons de boekingscode van je vader &gt;&gt;,8/12/2014 4:06:39,499044267982352384,Royal Dutch Airlines,0
"@FOXSportsNL_cc bereikbaar op erwinx007@MSN.com (i know, groep 8) en mobiel zoals op mijn account staat. Gr, Erwin",8/25/2014 15:54:56,503933553391198208,Erwin,0
@ABNAMRO komt goed jesper. Ik ga ervan uit dat het optijd is. Als het er vrijdag niet is. Geef ik een tweet ! Fijnw avond jesper :D,8/26/2014 20:07:11,504359422924439553,Miranda walma,0
"@Aegon_NL Inmiddels, had immers tijd genoeg, een min of meer rechtstreeks nummer gevonden. Nog geen antwoord, maar de raderen draaien.",8/25/2014 8:25:46,503820515132604416,Berend Tooms,0
@pilates4you2 Ons distributiecentrum in Pijnacker is zaterdag getroffen door een storing waardoor winkels deels niet bevoorraad zijn 1/2 ^SD,8/25/2014 8:48:30,503826238096814080,Albert Heijn,0
@AFCAjax opzouten met die transfers van jullie. We willen geen afdankers die het niet bij andere clubs hebben gered. We zijn geen EHBO post!,8/14/2014 14:05:51,499919836114595840,Amandus,0
Kourtney Kardashian is ineens een bikinibabe &gt; http://t.co/BptO8DosKG,8/28/2014 15:10:05,505009432057880576,Spitsnieuws,0
"@RonaldVelten resetten), Smarthub resetten: (smarthub &gt; tools &gt; instellingen &gt; resetten). Hopelijk lost dit het op.",8/28/2014 5:24:30,504862062422794241,Samsung Nederland,0
@Samsung_NL 5. Niet bleken #SamsungFangames,8/8/2014 18:04:08,497805473299845120,Jessica,0
@praxis dankjewel! Drijft prima. In plaats van rivierenbuurt nu merenbuurt opgezocht;) http://t.co/RWrfCZp2XD,8/10/2014 15:13:21,498487270606139392,Pieter Buss,0
@PostNL helaas gister niks ontvangen en vandaag zelfde verhaal... Alleen ben ik nog minder thuis.. Kan hij naar een ophaalpunt gebracht?,8/27/2014 9:32:38,504562119875252225,Casper de Haas,0
"@joris_branco Wil je ons iets duidelijk maken, naast je oog voor details? ;) ^Meryl",8/13/2014 10:45:36,499507051782221824,PostNL,0
@obnoxious67 Vreemd. Kan niet precies wat de oorzaak is van de vertraging. Ik raad je aan om de afzender in te seinen. ^Wil,8/2/2014 11:18:37,495529096651472896,PostNL,0
@kiekeboelala U kunt uw stem laten horen via: http://t.co/YZrjWeQne7,8/12/2014 6:06:29,499074423560077312,Parkmobile,0
Oekraens leger herovert grote delen Loehansk': http://t.co/MYo4DGRHxy,8/20/2014 15:22:01,502113328668635137,NU.nl,0
Het nieuws van vrijdag 1 augustus in n minuut: http://t.co/3gGU1cOfsU,8/1/2014 14:45:40,495218812963524608,NU.nl,0
@Martinkollaard @CoasterThing En aan het verlichte vlak aan de rechterzijde van het poortje. 3/3 ^IH,8/20/2014 9:38:24,502026857077039104,NS online,0
@Graasie reizigers mee en in de tweede meer bagage. Ook in dubbeldekkers kun je bv tussen de stoelen je bagage kwijt. ^SC,8/12/2014 6:31:31,499080721496293376,NS online,0
@Groeneschoenen Ik snap goed dat dit niet prettig was. Wellicht dat je recht hebt op geld terug bij vertraging http://t.co/ttieMr0YoU ^LV,8/4/2014 7:09:35,496191201608228864,NS online,0
@MyCom ^wen helaas nog geen reactie van jullie gehad,8/29/2014 12:58:54,505338805482962944,Piet Spierings,0
"@KLM En ik hou op jullie iedereen,maar bedoel goed!",8/19/2014 20:18:30,501825556212510720,Anastasia,0
@IKbenBRANDS Kan ik me voorstellen. Hopelijk ben je snel op je bestemming! ^JW,8/20/2014 8:49:54,502014649840455680,NS online,0
